gard id,unii id,disease - chemical,disease - gene - chemical,disease-phenotype-gene-chemical,disease-subclass-disease-gene-chemical,disease-variant-gene-chemical,disease-causing_gene-gene-chemical,disease-gene-gene-chemical
6964,287M0347EV,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE
7898,287M0347EV,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9912,0H73WJJ391,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
9912,WFW942PR79,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
5786,7LJ087RS6F,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5786,7LJ087RS6F,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9912,U3H27498KS,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7108,1351PE5UGS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7108,1351PE5UGS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6677,Z9O08YRN8O,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7162,R3UK8X3U3D,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5725,98H1T17066,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6224,98H1T17066,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6224,98H1T17066,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5725,75R0U2568I,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5725,75R0U2568I,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
13445,IEU56G3J9C,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
848,FYS6T7F842,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9856,B72HH48FLU,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9857,B72HH48FLU,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10967,OP401G7OJC,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
13046,4EQZ6YO2HI,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
12757,5VV3MDU5IE,TRUE,FALSE,FALSE,FALSE,failed,FALSE,FALSE
12757,U6USW86RD0,FALSE,FALSE,FALSE,FALSE,failed,FALSE,FALSE
9240,957E6438QA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8226,5L84T2Z6NP,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7368,U6USW86RD0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6377,S07O44R1ZM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7525,S07O44R1ZM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
12027,AVX3D5A4LM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
522,T5IRO3534A,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
13103,7XL5ISS668,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3112,7XL5ISS668,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6226,7XL5ISS668,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2714,7XL5ISS668,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2714,7XL5ISS668,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2714,7XL5ISS668,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,failed
6814,P88XT4IS4D,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,failed
3863,7XL5ISS668,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7295,P88XT4IS4D,TRUE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
7295,P88XT4IS4D,TRUE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
9364,P88XT4IS4D,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9364,P88XT4IS4D,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9364,P88XT4IS4D,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4898,AV9U0660CW,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7704,P88XT4IS4D,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
538,S7V92P67HO,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
538,S7V92P67HO,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
538,S7V92P67HO,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6400,ADN3S497AZ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8233,ADN3S497AZ,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
6121,2S9ZZM9Q9V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6513,2S9ZZM9Q9V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6626,2S9ZZM9Q9V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7295,2S9ZZM9Q9V,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
7295,2S9ZZM9Q9V,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
7295,2S9ZZM9Q9V,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
13215,2S9ZZM9Q9V,FALSE,FALSE,FALSE,failed,FALSE,FALSE,FALSE
5725,RWM8CCW8GP,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6544,83HN0GTJ6D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6544,83HN0GTJ6D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6544,6KIC4BB60G,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6544,F43I396OIS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
522,GZ8VF4M2J8,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
522,6SN82Y9U73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
522,BKJ8M8G5HI,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
522,BKJ8M8G5HI,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
522,E7WED276I5,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
522,YL5FZ2Y5U1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
522,YL5FZ2Y5U1,TRUE,FALSE,failed,FALSE,TRUE,FALSE,FALSE
522,60158CV180,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
522,4340891KFS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
522,82S8X8XX8H,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
522,2NDX4B6N8F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
522,Q6C9WHR03O,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
12757,4Q356KA5V2,FALSE,FALSE,FALSE,FALSE,failed,FALSE,FALSE
12757,0W860991D6,TRUE,FALSE,FALSE,FALSE,failed,FALSE,FALSE
12757,WB59MRW00U,FALSE,FALSE,FALSE,FALSE,failed,FALSE,FALSE
12757,QSQ883V35U,FALSE,FALSE,FALSE,FALSE,failed,FALSE,FALSE
12757,6GS1ULF5HV,FALSE,FALSE,FALSE,FALSE,failed,FALSE,FALSE
12757,S3AZD8D215,FALSE,FALSE,FALSE,FALSE,failed,FALSE,FALSE
12757,LQF7I567TQ,FALSE,FALSE,FALSE,FALSE,failed,FALSE,FALSE
12757,67RM91WDHQ,FALSE,FALSE,FALSE,FALSE,failed,FALSE,FALSE
12757,E76113IR49,FALSE,FALSE,FALSE,FALSE,failed,FALSE,FALSE
12757,GPO2JN4UON,FALSE,FALSE,FALSE,FALSE,failed,FALSE,FALSE
538,08V52GZ3H9,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
538,7WY7YBI87E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5698,F5TD010360,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5743,I35H55G906,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
13107,X91E9EME19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
558,15A52GPT8T,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
13103,6SN82Y9U73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5617,1HTO2X0SJ9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
614,I7G14NW5EC,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5784,F43I396OIS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5784,F43I396OIS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5784,F43I396OIS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5784,F43I396OIS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5784,F43I396OIS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5785,CEG1Q6OGU1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,R7PLA2DM0J,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11,R7PLA2DM0J,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
207,F4216019LN,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
652,033KF7V46H,TRUE,FALSE,failed,TRUE,FALSE,FALSE,FALSE
5786,2F399MM81J,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5786,ZK89EG3A18,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5786,822Q956KGM,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5786,5Y5F15120W,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5786,G8WSM7R635,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5786,M0TTH61XC5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5786,C6T4514L4E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5786,S798V6YJRP,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5786,CVS43XG1L5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9300,S4D3L195S4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
664,I5590ES2QZ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5810,K1M5RVL18S,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5816,K16AME9I3V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5836,S56D65XJ9G,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5836,S56D65XJ9G,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5856,31Q44514JV,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5862,9842X06Q6M,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
5870,8N3DW7272P,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5870,SQ8A3S5101,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5871,5S6W795CQM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5871,19GBJ60SN5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7499,92E9B7675Y,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8378,F6XM2TN5A1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5900,5P60F84FBH,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
848,SD6QCT3TSU,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
848,SML2Y3J35T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
871,J06Y7MXW4D,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9304,63JMV04GRK,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9304,673LC5J4LQ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5924,5OGS5K699E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9551,83HN0GTJ6D,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9551,83HN0GTJ6D,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5962,1D1K0N0VVC,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5962,1D1K0N0VVC,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5966,SML2Y3J35T,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9316,RWM8CCW8GP,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1107,5346058Q7S,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
10668,E211KPY694,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10668,0Y70779M1F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6034,5S6W795CQM,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1245,PQ6CK8PD0R,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6039,EH28UP18IF,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4766,19GBJ60SN5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1303,Q40W93WPE1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10964,6I3O3W6O3B,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10964,83HN0GTJ6D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10964,83HN0GTJ6D,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10964,G162GK9U4W,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10964,82S8X8XX8H,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10964,19GBJ60SN5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10964,19GBJ60SN5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6102,3QN8BYN5QF,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
6102,66Y330CJHS,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
6104,U374135N48,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6104,4V8ECV0NBQ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6104,FU8XW5V3FS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6104,6SN82Y9U73,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6104,9266D9P3PQ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6104,9266D9P3PQ,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6104,981Y8SX18M,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6104,47M74X9YT5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6104,45AD6X575G,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6104,W8FZ00AY2S,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6104,39200FJ43J,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
6104,60158CV180,TRUE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
6104,53IEF47846,TRUE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
6104,2NDX4B6N8F,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
6105,29EX23D5AJ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6105,F41401512X,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
6105,F41401512X,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
6105,6FG8041S5B,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6105,6FG8041S5B,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6105,BKJ8M8G5HI,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
6105,4340891KFS,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
6105,47RRR83SK7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
11969,140QMO216E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10939,3K9958V90M,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
6140,9CAS0V66OI,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4647,8U27U3RIN4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4647,IL1N7FSO1U,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4647,L960UP2KRW,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4446,19W019ZDRJ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,failed
10328,4Q86AH641A,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
10328,K3GDH6OH08,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
10328,O3J8G9O825,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
10328,H19C446XXB,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
10328,7LP2MPO46S,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
10328,99YXE507IL,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
10328,AE28F7PNPL,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
10328,6L3XT8CB3I,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
10328,6L3XT8CB3I,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
10328,4B9XT59T7S,TRUE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
6219,SOA12P041N,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6224,ZS9KD92H6V,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6224,56X54T817Q,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6226,80168379AG,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6226,187EJ7QEXL,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6226,187EJ7QEXL,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6226,V3DMU7PVXF,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6233,9PTP4FOI9E,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6233,78RRI89ZTO,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6233,UT0S826Z60,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6233,FZJ37245UC,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6233,K16AME9I3V,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6233,5E8K9I0O4U,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6233,5E8K9I0O4U,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6233,5E8K9I0O4U,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6233,IT942ZTH98,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6233,E90NZP2L9U,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6233,BHV525JOBH,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6233,187EJ7QEXL,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6233,PQ6CK8PD0R,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6233,304NUG5GF4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6233,6GNT3Y5LMF,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6233,EGP8L81APK,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
6233,3OWL53L36A,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6233,POD38AIF08,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6233,G2B4VE5GH8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6233,71WO621TJD,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6233,9G34HU7RV0,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6233,N6M33094FD,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6233,VZ8RRZ51VK,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6233,F43I396OIS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6233,F43I396OIS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6233,F43I396OIS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6233,F43I396OIS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6233,F43I396OIS,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8194,OMP2H17F9E,TRUE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
8194,OMP2H17F9E,TRUE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
8194,6490C9U457,TRUE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
6236,5UX2SD1KE2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6236,5UX2SD1KE2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6236,5UX2SD1KE2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6236,5UX2SD1KE2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6236,5UX2SD1KE2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6236,5UX2SD1KE2,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6236,WFH6A9S0V4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6236,IF1B771SVB,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6237,R80LRA5WTF,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6237,3SCV180C9W,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6237,C5W04GO61S,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6237,C5W04GO61S,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6237,C5W04GO61S,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6237,1EQV5MLY3D,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9531,02L083W284,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9531,P9G3CKZ4P5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6254,GAN16C9B8O,failed,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1917,Y5V2N1KE8U,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6263,RR6P8L282I,failed,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1820,QZ62892OFJ,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
1820,7NFE54O27T,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3178,UC96G28EQF,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3178,A6GWB8T96J,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3178,31TZ62FO8F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10430,T97CB3796L,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10430,Q3JTX2Q7TU,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10430,0111871I23,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10430,R02XOT8V8I,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10430,19GBJ60SN5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10430,19GBJ60SN5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10430,YBK48BXK30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6291,779A7KPL0Y,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6291,8SKN0B0MIM,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6291,PTC2969MV1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6291,HB6PN45W4J,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6291,234248D0HH,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9255,98WI44OHIQ,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2035,BJ507J4LKY,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6316,78RRI89ZTO,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
6316,26NAK24LS8,TRUE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
6322,DRB57K47QC,FALSE,FALSE,FALSE,FALSE,failed,FALSE,FALSE
9142,O2GMZ0LF5W,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9142,O2GMZ0LF5W,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,failed
6359,4HU6J11EL5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6359,4HU6J11EL5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6359,XX73205DH5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
2169,5ML58O200F,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6383,U3P01618RT,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
6594,K9X45X0051,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6594,43K1W2T1M6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9162,UEC0H0URSE,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
6408,ZQN1G5V6SR,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
6408,6B9991FLU3,FALSE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
6408,184SNS8VUH,TRUE,FALSE,failed,TRUE,FALSE,FALSE,FALSE
6408,AAN7QOV9EA,TRUE,FALSE,failed,FALSE,FALSE,FALSE,FALSE
8533,234248D0HH,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
8533,U3P01618RT,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
7229,3K9958V90M,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7229,K7V8Y90G0H,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4520,BZ114NVM5P,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
656,8FG9H9D31J,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE
